0,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
1,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
2,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
3,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
4,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
5,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
6,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
7,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
8,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
9,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
10,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
11,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
12,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
13,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
14,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
15,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
16,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
17,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
18,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
19,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
20,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
21,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
22,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
23,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
24,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
25,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
26,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
27,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
28,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
29,4700572682.0,2320386136.0,"[[3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228], [3, 235, 690, 682, 230, 244, 211, 334, 46, 218, 9, 252, 437, 703, 445, 447, 450, 660, 452, 455, 465, 630, 191, 686, 499, 611, 619, 153, 38, 32, 128, 773, 177, 178, 228]]"
